dataTime,sidoName,stationName,mangName,so2Value,coValue,o3Value,no2Value,pm10Value,pm10Value24,pm25Value,pm25Value24,khaiValue,khaiGrade,so2Grade,coGrade,o3Grade,no2Grade,pm10Grade,pm25Grade,pm10Grade1h,pm25Grade1h,so2Flag,coFlag,o3Flag,no2Flag,pm10Flag,pm25Flag
2021-11-13 08:00,광주,주월동,도시대기,0.004,0.8,0.002,0.026,12,14,,11,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,,자료이상
2021-11-13 08:00,대전,읍내동,도시대기,0.004,0.9,0.003,0.033,57,43,20,16,63,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-13 08:00,대전,문평동,도시대기,0.004,0.4,0.008,0.033,29,22,14,11,54,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,대전,문창동,도시대기,0.004,0.5,0.003,0.025,23,18,7,9,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,대전,구성동,도시대기,,0.5,0.000,0.019,13,16,5,8,32,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-11-13 08:00,대전,노은동,도시대기,0.005,0.7,0.002,0.033,21,,14,12,,,좋음,좋음,좋음,보통,,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,대전,상대동(대전),도시대기,0.003,0.4,0.002,0.017,13,13,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-11-13 08:00,대전,관평동,도시대기,0.003,0.6,0.005,0.019,18,21,7,10,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,대전,대흥동1,도로변대기,0.004,0.5,0.005,0.027,31,22,8,10,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-11-13 08:00,대전,성남동1,도시대기,0.005,0.5,0.001,0.020,18,19,6,6,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,대전,대성동,도시대기,0.004,0.4,0.003,0.025,11,9,8,6,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,대전,정림동,도시대기,0.002,0.4,0.004,0.014,14,18,7,10,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,대전,둔산동,도시대기,0.003,0.4,0.004,0.023,15,18,9,7,38,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,대전,월평동,도로변대기,,0.3,0.004,0.014,18,18,12,12,40,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-11-13 08:00,울산,화산리,도시대기,0.003,0.4,0.019,0.021,16,12,12,9,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,상남리,도시대기,0.003,0.6,0.005,0.022,9,7,8,4,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,농소동,도시대기,0.003,0.5,0.010,0.022,17,20,10,8,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,삼남읍,도시대기,0.002,0.3,0.018,0.011,13,15,4,4,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,약사동,도시대기,,0.3,0.021,0.021,10,11,3,3,35,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-11-13 08:00,울산,웅촌면,도시대기,0.002,0.3,0.006,0.025,14,9,7,4,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,범서읍,도시대기,0.003,0.4,0.004,0.026,13,12,12,11,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,북부순환도로,도로변대기,0.004,0.5,0.008,0.045,11,8,4,4,75,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,전하동,도시대기,0.005,0.8,0.005,0.041,17,16,9,8,68,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,울산항,항만,0.004,0.4,0.003,0.039,,,2,4,,,좋음,좋음,좋음,보통,,좋음,,좋음,,,,,자료이상,
2021-11-13 08:00,울산,대송동,도시대기,0.003,1.4,0.004,0.037,13,12,10,8,61,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,성남동,도시대기,0.002,0.4,0.003,0.031,13,13,7,6,51,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,부곡동(울산),도시대기,0.004,0.4,0.007,0.032,23,17,12,7,53,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,여천동(울산),도시대기,0.005,0.4,0.011,0.034,6,10,4,4,56,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,야음동,도시대기,0.002,0.4,0.005,0.035,11,11,7,6,58,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,삼산동,도시대기,0.002,0.5,0.005,0.037,13,10,7,7,61,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,신정로,도로변대기,0.003,0.3,0.009,0.021,11,13,3,4,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,신정동,도시대기,0.003,0.5,0.005,0.030,12,10,8,6,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,덕신리,도시대기,0.003,0.3,0.004,0.021,12,10,1,2,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,무거동,도시대기,0.003,0.4,0.003,0.036,14,12,10,9,59,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,울산,효문동,도시대기,0.003,0.6,0.005,0.032,17,15,5,,,,좋음,좋음,좋음,보통,좋음,,좋음,좋음,,,,,,
2021-11-13 08:00,경기,송내대로(중동),도로변대기,0.004,0.9,0.001,0.041,56,41,22,17,68,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-13 08:00,경기,소사본동,도시대기,,0.5,0.003,0.042,25,26,8,12,70,보통,,좋음,좋음,보통,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-11-13 08:00,경기,내동,도시대기,0.004,0.7,0.001,0.057,35,45,14,21,95,보통,좋음,좋음,좋음,보통,보통,보통,보통,좋음,,,,,,
2021-11-13 08:00,경기,중2동,도시대기,0.003,0.6,0.001,0.043,21,21,10,10,71,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,오정동,도시대기,0.003,1.0,0.004,0.048,34,26,11,8,80,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,우정읍,도시대기,0.002,0.4,0.004,0.029,28,23,9,8,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,청계동,도시대기,0.003,0.4,0.016,0.011,14,13,8,6,27,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,새솔동,도시대기,0.001,0.7,0.002,0.028,,,14,16,,,좋음,좋음,좋음,좋음,,보통,,좋음,,,,,점검및교정,
2021-11-13 08:00,경기,봉담읍,도시대기,0.005,0.6,0.002,0.032,31,26,17,13,53,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,보통,,,,,,
2021-11-13 08:00,경기,서신면,도시대기,0.004,0.5,0.004,0.030,30,31,13,18,56,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-13 08:00,경기,백석읍,도시대기,0.002,0.4,0.005,0.017,21,18,7,7,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,고읍,도시대기,0.002,0.8,0.004,0.031,36,21,16,11,51,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,보통,,,,,,
2021-11-13 08:00,경기,보산동,도시대기,0.003,0.7,0.002,0.027,15,13,6,6,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,봉산동,도시대기,0.002,0.3,0.004,0.015,29,22,18,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-11-13 08:00,경기,공도읍,도시대기,,0.5,0.003,0.022,21,27,15,18,56,보통,,좋음,좋음,좋음,좋음,보통,좋음,좋음,자료이상,,,,,
2021-11-13 08:00,경기,죽산면,도시대기,0.003,0.5,0.002,0.017,36,33,22,18,56,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-13 08:00,경기,중앙동(경기),도시대기,0.004,0.6,0.003,0.022,32,28,18,12,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-11-13 08:00,경기,대신면,도시대기,0.003,0.3,0.004,0.012,17,22,12,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,가남읍,도시대기,0.003,0.5,0.005,0.016,52,36,22,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-13 08:00,경기,연천,도시대기,0.002,0.5,0.003,0.011,12,13,8,8,27,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,가평,도시대기,,,,,,,,,,,,,,,,,,,자료이상,자료이상,자료이상,자료이상,자료이상,자료이상
2021-11-13 08:00,경기,설악면,도시대기,0.002,0.4,0.002,0.014,22,21,8,10,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,용문면,도시대기,0.002,0.4,0.005,0.012,15,17,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-11-13 08:00,경기,양평읍,도시대기,0.003,1.2,0.002,0.015,25,29,18,17,54,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-13 08:00,경기,연천(DMZ),교외대기,0.002,0.2,0.029,0.003,31,30,5,5,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,신풍동,도시대기,0.004,0.6,0.002,0.039,19,20,8,8,65,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,인계동,도시대기,0.002,0.7,0.001,0.039,23,27,10,11,65,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,광교동,도시대기,0.003,0.6,0.002,0.043,19,19,2,5,71,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,영통동,도시대기,0.003,0.6,0.002,0.040,18,23,10,11,66,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,천천동,도시대기,0.003,0.6,0.002,0.041,22,19,9,9,68,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,경수대로(동수원),도로변대기,0.003,0.7,0.001,0.042,37,31,13,12,70,보통,좋음,좋음,좋음,보통,보통,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,고색동,도시대기,0.003,1.1,0.001,0.042,51,40,17,14,70,보통,좋음,좋음,좋음,보통,보통,좋음,보통,보통,,,,,,
2021-11-12 11:00,경기,호매실동,도시대기,0.002,0.2,0.017,0.014,14,21,0,7,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,대왕판교로(백현동),도로변대기,0.004,0.7,0.003,0.040,24,20,,,,,좋음,좋음,좋음,보통,좋음,,좋음,,,,,,,점검및교정
2021-11-13 08:00,경기,단대동,도시대기,0.002,0.6,0.002,0.040,21,19,9,8,66,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,정자동,도시대기,0.002,0.4,0.003,0.033,15,18,7,8,54,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,수내동,도시대기,0.002,0.6,0.001,0.030,15,18,7,8,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,성남대로(모란역),도로변대기,0.005,0.8,0.003,0.047,41,32,14,11,78,보통,좋음,좋음,좋음,보통,보통,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,복정동,도시대기,0.006,0.8,0.002,0.075,29,32,11,11,116,나쁨,좋음,좋음,좋음,나쁨,보통,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,운중동,도시대기,,0.4,0.001,0.032,16,16,,,,,,좋음,좋음,보통,좋음,,좋음,,자료이상,,,,,점검및교정
2021-11-13 08:00,경기,상대원동,도시대기,0.003,0.5,0.003,0.032,20,18,7,7,53,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,의정부동,도시대기,0.003,0.5,0.003,0.036,21,18,8,9,59,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,의정부1동,도시대기,0.002,0.5,0.002,0.031,23,21,15,14,51,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,송산3동,도시대기,0.003,0.5,0.004,0.032,16,13,8,6,53,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,안양8동,도시대기,0.002,0.7,0.003,0.041,,,,,,,좋음,좋음,좋음,보통,,,,,,,,,점검및교정,점검및교정
2021-11-13 08:00,경기,부림동,도시대기,0.002,0.6,0.002,0.041,34,25,3,5,68,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,호계동,도시대기,0.004,0.4,0.004,0.031,13,15,9,8,51,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,안양2동,도시대기,0.003,0.7,0.002,0.039,29,21,12,12,65,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,철산동,도시대기,0.003,0.5,0.002,0.036,25,29,8,12,59,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,소하동,도시대기,0.003,0.5,0.000,0.039,26,28,12,11,65,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 07:00,경기,고잔동,도시대기,0.003,0.6,0.002,0.036,25,25,9,10,59,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,원시동,도시대기,0.004,0.6,0.002,0.040,47,52,35,36,101,나쁨,좋음,좋음,좋음,보통,보통,나쁨,보통,보통,,,,,,
2021-11-13 08:00,경기,본오동,도시대기,0.002,0.7,0.001,0.035,29,25,21,15,58,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,보통,,,,,,
2021-11-13 08:00,경기,원곡동,도시대기,0.004,0.6,0.004,0.038,25,24,16,13,63,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,보통,,,,,,
2021-11-13 08:00,경기,부곡동1,도시대기,0.004,0.6,0.002,0.060,35,29,11,9,100,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,대부동,도시대기,,0.3,0.009,0.022,25,19,11,8,37,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-11-13 08:00,경기,호수동,도시대기,0.003,0.6,0.002,0.038,19,19,6,8,63,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,중앙대로(고잔동),도로변대기,0.004,0.6,,0.041,27,26,13,14,68,보통,좋음,좋음,,보통,좋음,좋음,좋음,좋음,,,통신장애,,,
2021-11-13 08:00,경기,별양동,도시대기,0.004,0.8,0.002,0.036,22,20,9,9,59,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,과천동,도시대기,0.002,0.6,0.003,0.023,13,14,4,6,38,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,교문동,도시대기,0.002,0.4,0.005,0.028,19,18,8,8,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,동구동,도시대기,0.002,0.3,0.003,0.020,33,27,15,13,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,부곡3동,도시대기,0.003,0.5,0.002,0.044,23,23,10,9,73,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,고천동,도시대기,,0.4,0.002,0.033,13,16,6,7,54,보통,,좋음,좋음,보통,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-11-13 08:00,경기,정왕동,도시대기,0.004,0.8,0.004,0.048,38,27,17,13,80,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,보통,,,,,,
2021-11-13 08:00,경기,시화산단,도시대기,0.002,0.7,0.004,0.039,33,25,16,11,65,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,보통,,,,,,
2021-11-13 08:00,경기,대야동,도시대기,0.005,0.7,0.003,0.036,27,24,14,10,59,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,목감동,도시대기,0.003,0.6,0.002,0.058,46,34,9,11,97,보통,좋음,좋음,좋음,보통,보통,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,장현동,도시대기,0.003,0.4,0.002,0.030,32,25,12,10,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,서해안로,도로변대기,0.003,0.7,0.002,0.047,47,32,14,10,78,보통,좋음,좋음,좋음,보통,보통,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,금곡동,도시대기,0.003,0.5,0.002,0.026,22,20,6,7,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,오남읍,도시대기,0.002,0.4,0.008,0.018,16,16,12,11,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,별내동,도시대기,0.003,0.4,0.002,0.035,30,20,9,7,58,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,화도읍,도시대기,0.002,0.4,0.003,0.024,23,29,9,10,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,경춘로,도로변대기,0.003,0.6,0.002,0.037,83,54,24,18,74,보통,좋음,좋음,좋음,보통,보통,보통,나쁨,보통,,,,,,
2021-11-13 08:00,경기,와부읍,도시대기,0.002,0.4,0.003,0.025,19,19,16,13,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-11-13 08:00,경기,진접읍,도시대기,,0.3,0.008,0.014,18,22,9,11,37,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-11-13 08:00,경기,비전동,도시대기,0.003,0.5,0.003,0.028,37,34,15,13,54,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,안중,도시대기,0.002,0.4,0.003,0.036,34,26,22,16,59,보통,좋음,좋음,좋음,보통,좋음,보통,보통,보통,,,,,,
2021-11-13 08:00,경기,평택항,도시대기,0.001,0.2,0.003,0.024,25,26,16,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-13 08:00,경기,송북동,도시대기,0.003,0.6,0.003,0.027,30,27,20,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-13 08:00,경기,청북읍,도시대기,0.003,0.4,0.003,0.030,20,19,15,12,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,고덕면,도시대기,0.004,0.8,0.002,0.034,42,26,16,14,56,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,보통,,,,,,
2021-11-13 08:00,경기,금촌동,도시대기,0.003,0.5,0.004,0.023,18,29,11,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,운정,도시대기,0.004,0.5,0.002,0.024,29,37,17,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-11-13 08:00,경기,파주,교외대기,0.001,0.4,0.012,0.007,57,36,48,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,나쁨,,,,,,
2021-11-13 08:00,경기,파주읍,도시대기,0.001,0.3,0.011,0.007,19,18,9,9,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,행신동,도시대기,0.002,0.4,0.004,0.029,15,16,3,9,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,식사동,도시대기,0.003,0.4,0.002,0.040,38,27,5,4,66,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,백마로(마두역),도로변대기,0.004,0.6,0.004,0.039,40,33,11,11,65,보통,좋음,좋음,좋음,보통,보통,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,신원동,도시대기,0.002,0.3,0.004,0.030,27,25,9,12,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,주엽동,도시대기,0.002,0.5,0.004,0.031,20,19,3,7,51,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,경안동,도시대기,0.003,0.5,0.002,0.026,34,33,16,14,53,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,보통,,,,,,
2021-11-13 08:00,경기,오포읍,도시대기,0.003,0.7,0.003,0.023,32,28,12,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,곤지암,도시대기,0.002,0.4,0.002,0.019,24,28,19,19,59,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-13 08:00,경기,김량장동,도시대기,0.003,0.4,0.002,0.034,29,26,16,15,56,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,보통,,,,,,
2021-11-13 08:00,경기,수지,도시대기,0.002,0.5,0.002,0.031,15,16,8,8,51,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,기흥,도시대기,0.002,0.5,0.002,0.030,23,21,5,10,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,중부대로(구갈동),도로변대기,0.002,0.6,,0.032,25,25,8,12,53,보통,좋음,좋음,,보통,좋음,좋음,좋음,좋음,,,통신장애,,,
2021-11-13 08:00,경기,모현읍,도시대기,0.002,0.4,0.002,0.026,23,25,9,12,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,이동읍,도시대기,0.002,0.5,0.002,0.028,39,31,14,14,51,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,좋음,,,,,,
2021-11-13 08:00,경기,백암면,도시대기,0.001,0.5,0.003,0.014,27,25,17,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-11-13 08:00,경기,설성면,교외대기,0.001,0.1,0.005,0.011,25,26,21,20,61,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-13 08:00,경기,창전동,도시대기,,0.5,0.004,0.024,25,22,17,13,43,좋음,,좋음,좋음,좋음,좋음,좋음,좋음,보통,자료이상,,,,,
2021-11-13 08:00,경기,장호원읍,도시대기,0.003,0.3,0.003,0.015,29,18,13,11,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,부발읍,도시대기,0.003,0.4,0.003,0.019,27,31,19,17,54,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-11-13 08:00,경기,선단동,도시대기,0.002,0.7,0.002,0.024,35,31,25,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-13 08:00,경기,일동면,도시대기,0.002,0.5,0.007,0.009,24,24,16,17,54,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-13 08:00,경기,사우동,도시대기,0.003,0.4,0.003,0.034,19,23,11,11,56,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,월곶면,도시대기,,0.6,0.003,0.019,66,36,27,21,64,보통,,좋음,좋음,좋음,보통,보통,보통,보통,자료이상,,,,,
2021-11-13 08:00,경기,한강신도시,도시대기,0.003,0.8,0.002,0.026,51,49,21,26,77,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-13 08:00,경기,한강로,도로변대기,0.003,0.8,0.002,0.035,49,34,18,14,58,보통,좋음,좋음,좋음,보통,보통,좋음,보통,보통,,,,,,
2021-11-13 08:00,경기,당동,도시대기,0.004,0.9,0.003,0.042,30,26,13,10,70,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,산본동,도시대기,0.003,0.6,0.002,0.035,25,16,6,6,58,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,오산동,도시대기,0.003,0.5,0.002,0.034,21,21,10,10,56,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,금암로(신장동),도로변대기,0.003,0.6,0.002,0.028,27,26,15,13,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-13 08:00,경기,신장동,도시대기,0.002,0.4,0.002,0.045,36,29,10,8,75,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,좋음,,,,,,
